Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_age,Item_Visibility_Mean,Item_ID,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
153.0024,2428.8384,0.0,20.75,18,0.0,35,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
239.9564,3813.7024,0.052149675,10.8,23,0.7907123087380491,49,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
128.3336,2556.672,0.050130529,8.76,23,0.7600972839015723,1282,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
97.341,1255.033,0.024987903,16.1,23,0.3788756587965778,442,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
172.908,2769.728,0.109990885,7.1,18,1.6677217378342484,167,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
76.8644,1571.288,0.049736267,19.35,20,0.7541193402946815,337,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
189.2214,188.4214,0.117026714,16.7,24,1.7744015319552304,624,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
168.6448,1022.6688,0.035121963,9.5,35,0.5325319563572033,1102,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
197.8768,3744.4592,0.017311312,8.43,35,0.2624803985605796,34,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
196.511,2749.754,0.008811818,14.15,20,0.13360798422923056,1532,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
239.1538,480.7076,0.025583714,5.44,13,0.387909561527161,174,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
242.6512,969.4048,0.014353174,7.35,35,0.2176280360569637,788,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
129.131,4933.578,0.054220618,12.792854228644284,37,0.822112698496852,1204,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
151.3366,2720.4588,0.054410179,20.1,35,0.8249868912115084,327,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181.8976,4527.44,0.033974436,12.0,25,0.5151327352976426,1186,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
185.5608,3123.9336,0.009996872,21.25,18,0.1515762032894502,919,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
98.0384,2857.6136,0.030212499,8.3,20,0.4580928804836464,226,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
76.067,1454.773,0.027217468,10.1,15,0.4126811329175872,606,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
123.5046,1992.0736,0.038123176,14.15,15,0.5780374376520464,348,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
78.3644,1728.4168,0.079506434,9.0,20,1.2055054223764448,907,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
163.6184,2311.6576,0.021811987,12.15,13,0.33072126717825784,985,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
192.9504,7478.2656,0.082150145,12.792854228644284,37,1.245590328532546,998,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
148.0734,593.8936,0.036012919,12.792854228644284,37,0.546040954749696,1023,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45.5744,452.744,0.028167478,20.0,23,0.42708552950153966,835,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65.8142,856.8846,0.029560451,6.71,25,0.44820629193850153,1175,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31.9558,984.7182,0.039631495,12.792854228644284,37,0.6009071180250012,417,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
228.372,2037.348,0.04280099,7.365,15,0.6489641521097523,1132,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50.035,149.805,0.017141985,7.935,35,0.259913001101215,1236,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
51.3982,473.3838,0.056394771,12.6,15,0.8550779957528706,435,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42.7454,293.6178,0.056379439,17.6,23,0.8548455264015741,410,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
190.1872,5105.3544,0.129534812,19.0,23,1.9640538557233416,1269,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
175.3028,3010.7476,0.036439878,7.5,15,0.5525146621433948,1386,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
77.6012,986.7156,0.0,13.35,25,0.0,30,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
112.9176,458.0704,0.090191431,8.6,25,1.3675152267851804,1484,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
196.011,589.233,0.30374337,12.792854228644284,37,4.605467270056343,1183,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
140.6154,283.6308,0.022590318,10.5,24,0.3425226044247967,233,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
213.3534,1935.4806,0.082011521,9.0,25,1.243488461107936,456,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
172.4396,1569.9564,0.122843005,4.61,23,1.8625902480862961,41,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
146.2102,437.4306,0.05432142,10.895,24,0.823641095023684,320,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112.7176,1717.764,0.049144165,17.6,23,0.7451416747688959,1174,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
188.224,1304.968,0.040577878,11.65,23,0.6152565207179314,901,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41.9796,784.3124,0.067400032,19.1,23,1.0219437592226297,1397,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
165.7184,1816.3024,0.012036432,17.2,20,0.1825007526065797,1206,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
206.8638,2070.638,0.073977473,16.5,20,1.121673308039536,654,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
128.0994,2184.4898,0.143396175,15.6,20,2.174224874813799,759,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
99.6016,1922.8304,0.03201648,9.0,18,0.48544549546024157,1315,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44.0744,633.8416,0.058346234,15.0,35,0.8846667863665585,512,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
94.3436,2269.0464,0.14571827,12.792854228644284,37,2.209433322393944,706,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
52.4982,1209.7586,0.055806016,12.792854228644284,37,0.8461510786564348,435,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
119.3098,1205.098,0.072097449,6.195,23,1.093167701484501,1144,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
197.311,3338.987,0.117543713,20.2,23,1.7822404585239051,1066,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
38.7506,227.7036,0.048718334,20.7,35,0.7386850705207922,336,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
245.046,4680.574,0.0591756,20.25,13,0.8972419348147289,1346,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
117.7492,695.0952,0.031918284,7.655,35,0.48395661205169027,898,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
193.982,579.246,0.095587976,12.792854228644284,37,1.449339601647704,274,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
49.0692,1478.076,0.019308607,5.92,15,0.292764110600606,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
99.0042,694.4294,0.023974769,18.75,15,0.36351415320328284,22,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
88.3856,703.0848,0.100602552,9.395,20,1.5253724238331234,476,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
149.3708,4514.124,0.091189915,13.35,18,1.382654603758824,800,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
101.399,206.398,0.077480627,12.792854228644284,37,1.1747894010392514,796,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
196.211,589.233,0.129731747,19.2,24,1.9670398557036162,1275,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
226.172,3169.208,0.103363904,19.0,35,1.567241045548569,240,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
124.2046,2490.092,0.020714523,14.15,25,0.3140811195033798,289,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
88.1514,1151.1682,0.062212713,20.85,18,0.9432917449454411,887,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
186.0582,3900.9222,0.031271134,8.63,15,0.4741442887610882,452,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
248.4776,6439.6176,0.026729068,16.7,13,0.4052758347716704,1534,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
104.5332,1845.5976,0.094567181,7.895,25,1.4338619371905763,617,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77.9986,934.7832,0.05193741,7.72,35,0.7874938697312043,204,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
121.573,3202.498,0.126480422,5.615,15,1.9177420854450722,1369,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
224.9088,2684.5056,0.055644887,7.05,23,0.8437079822498962,876,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
109.2228,221.0456,0.028519419,14.35,24,0.4324217867389928,1515,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
151.7682,2439.4912,0.027101431,8.52,23,0.410921737788681,121,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44.0112,596.5568,0.067083367,7.645,15,1.0171423695064612,1024,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
149.5734,2227.101,0.020652362,12.1,13,0.3131386118497182,1023,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
192.4846,5159.2842,0.081042136,14.8,25,1.2287902937386084,804,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
153.6024,1366.2216,0.021336565,20.75,13,0.3235127461808621,35,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
238.6222,8604.7992,0.029001987,10.8,20,0.4397386579832163,855,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
190.2872,378.1744,0.069745165,18.35,24,1.0575015173242437,92,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58.6562,711.0744,0.068148886,13.5,13,1.0332981554915945,795,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34.819,1061.951,0.144094079,20.5,15,2.1848067486819978,1265,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
78.6328,1004.0264,0.186616421,12.35,13,2.8295459386341673,936,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39.1138,609.207,0.105323859,8.895,20,1.5969585949498393,57,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
110.8886,3558.0352,0.022110425,16.7,20,0.3352462925019088,821,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155.8972,2025.3636,0.019374768,16.2,18,0.2937672677067321,59,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
118.115,1864.24,0.014482278,7.26,13,0.21958555778470826,510,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
126.7678,1907.517,0.087805788,6.65,23,1.331343241353732,755,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
218.9166,5660.6316,0.048027043,13.35,25,0.7282034653598811,1065,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99.8016,607.2096,0.055908268,17.35,18,0.847701460609785,774,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39.6506,1024.6662,0.048522793,12.792854228644284,37,0.7357202068747015,336,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
187.424,3169.208,0.032359413,5.46,15,0.4906451701307446,557,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
197.3452,2740.4328,0.088807455,18.25,18,1.3465308801291742,1090,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47.7692,640.4996,0.046556408,8.185,23,0.7059051634785947,770,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
122.2072,1960.1152,0.050750977,7.5,25,0.7695047417722475,937,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
230.601,2067.309,0.035404052,12.65,18,0.5368090922062687,783,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
77.2328,231.6984,0.130390458,14.3,18,1.9770274710742035,867,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
128.002,253.004,0.074422769,17.85,24,1.1284250476856952,1223,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
130.5626,131.1626,0.105742544,6.425,24,1.603306848951115,625,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
153.4998,2153.1972,0.046729336,6.825,20,0.7085271606075404,372,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205.3638,5383.6588,0.073470234,12.792854228644284,37,1.1139823661348744,654,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
245.546,1724.422,0.058886477,20.25,35,0.8928581469035047,1346,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
243.0196,3615.294,0.18293775,19.2,23,2.7737685931473983,1359,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
166.8474,168.4474,0.020993364,17.7,24,0.31830900799704404,1465,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
175.437,2999.429,0.029223424,9.695,20,0.4430961661845623,191,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
259.3278,4165.2448,0.068489201,12.792854228644284,37,1.0384581350954594,236,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
95.6436,1134.5232,0.043326511,7.75,20,0.656932292336903,153,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
159.6578,2888.2404,0.136532569,12.792854228644284,37,2.070156388355766,81,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
179.866,2696.49,0.018051091,19.75,23,0.27369719638426543,319,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55.5298,53.9298,0.23212188,5.325,24,3.5195162317582303,1098,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
115.4518,113.8518,0.057620562,12.792854228644284,37,0.8736638839993519,421,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
152.3682,2287.023,0.045865089,12.792854228644284,37,0.6954231337715163,1352,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
185.1924,555.2772,0.021002171,12.792854228644284,37,0.31844254292900775,967,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
66.6142,1120.5414,0.029727657,6.71,15,0.4507415300256968,1175,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
79.296,719.064,0.080527065,14.35,35,1.2209806002060213,1166,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
47.8034,437.4306,0.0,15.2,23,0.0,1413,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
256.633,2050.664,0.0,5.82,23,0.0,921,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61.9168,1214.4192,0.056833394,5.59,13,0.8617285569499559,482,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
148.0418,2059.9852,0.062256921,18.5,25,0.9439620426940788,495,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
133.1626,3672.5528,0.089512542,12.792854228644284,37,1.3572216652516356,323,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
153.5656,3089.312,0.060427062,14.0,25,0.9162170560847643,797,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
165.021,815.605,0.216323008,7.605,24,3.279967997669007,1191,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
61.1536,61.2536,0.135612397,12.792854228644284,37,2.0562044063624727,1363,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
107.128,1278.336,0.085125951,9.6,20,1.2907105796676976,437,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103.8674,1528.011,0.122565413,17.7,15,1.8583812973841638,522,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43.377,129.831,0.0,15.7,24,0.0,116,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55.093,1301.639,0.077670981,13.65,15,1.1776756175078589,1543,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
110.1254,1844.9318,0.043201813,14.6,15,0.6550415759810481,249,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
220.1798,5068.7354,0.088215871,15.6,15,1.337561068707483,637,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
217.5482,1095.241,0.036295834,20.25,35,0.5503306147106953,97,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
151.9998,307.5996,0.186528819,8.02,24,2.8282176853004684,206,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
93.8462,1295.6468,0.099026525,18.35,35,1.501476130178302,255,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
118.8124,2607.2728,0.0,16.6,25,0.0,278,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
228.6668,3455.502,0.063162608,10.0,18,0.9576943978576351,598,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
179.4318,2345.6134,0.063429818,16.1,23,0.9617459329058956,604,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
196.2426,197.7426,0.139785104,13.0,24,2.1194725050736807,1047,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
126.5362,1761.7068,0.04807227,16.1,15,0.7288892135565342,166,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
105.5622,1905.5196,0.112097433,19.0,23,1.699661983531801,582,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
163.5552,3086.6488,0.010037996,17.6,18,0.15219974031023784,827,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39.1822,1060.6194,0.012789884,6.32,15,0.19392486542115236,175,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
153.1314,4653.942,0.033431669,9.3,18,0.5069031049561913,832,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
175.0712,3339.6528,0.03623131,11.1,15,0.5493522783929904,805,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
151.2682,2439.4912,0.086360962,12.792854228644284,37,1.3094362649021096,55,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
99.4384,1379.5376,0.046232445,6.15,35,0.7009931188364045,996,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
223.9746,897.4984,0.097618234,20.85,25,1.4801231106631272,386,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
141.4838,1404.838,0.046808553,17.1,25,0.7097282775265107,438,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
86.3856,615.1992,0.03810738,13.15,13,0.5777979329642641,721,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
95.7068,1069.2748,0.093846532,16.5,18,1.422935195373302,579,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
185.924,4101.328,0.040744057,11.65,15,0.6177761870582065,901,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
160.292,4793.76,0.022831052,13.15,23,0.3461727007471946,679,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113.9518,1138.518,0.076878416,19.35,23,1.165658459184725,895,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
122.2098,2771.7254,0.021501067,19.35,20,0.3260069852381914,982,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
101.4332,1948.1308,0.07964724,16.5,35,1.2076403740773742,763,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
258.5278,5206.556,0.068809463,21.35,18,1.0433140638317566,236,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57.5246,173.7738,0.115570552,16.0,18,1.7523226749553233,962,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34.919,73.238,0.143164371,20.5,35,2.1707101783940286,1265,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
180.466,3415.554,0.018008071,19.75,35,0.2730449115230097,319,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
179.1976,3803.0496,0.015775777,17.6,15,0.2391980593130564,1530,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
234.33,3961.51,0.102407778,4.615,15,1.5527439159517984,1157,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
154.1998,1384.1982,0.003606726,5.88,13,0.05468648927237896,129,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
126.0704,1251.704,0.093801337,11.8,23,1.4222499323722686,526,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
101.9016,1821.6288,0.0,17.35,35,0.0,774,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
196.9426,5141.3076,0.033760862,12.35,25,0.5118944487574788,472,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
111.0228,3205.1612,0.031131455,12.792854228644284,37,0.4720264250433906,1021,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
214.1534,1720.4272,0.082177842,9.0,20,1.2460102805037734,456,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
263.291,3418.883,0.118858866,6.235,23,1.8021812858631698,1279,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
